0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Class
-0.8200468351202694,-1.0220257102676018,-0.99168980278502,-0.9865866237613352,-0.38683443395377815,-0.11414641248668457,-0.8179516908963095,-1.0260814221014274,-1.1425981927640407,-0.2552931894393507,0.48573852339806917,0.30083253718468606,1.3448144700278375,0.8740965786953222,0.2650842687571263,0.3431627120249592,
-0.5093601235169823,-0.4641037937019324,-0.569411116368263,-0.4992737767662917,-0.30311695374601816,-0.02443628901660364,-0.5047871307226007,-0.5527678442266443,-0.8814312055054094,-0.7076025816499919,-0.5725734098096963,0.2012381744211876,0.48567259285960435,0.3255145964901869,0.1638397223575865,0.047027757891875716,SEKER
-0.7548077951796125,-0.9507836549297116,-1.0491107322015292,-0.6754381525996931,-0.9900989509244019,-0.933913545856588,-0.7559026104716899,-0.9211893281021587,-0.3226722045110427,0.36688228518546034,0.7293995285697303,1.0181427644532488,0.7657488926654529,1.3802992264298448,1.0167855479611587,0.34322856799481966,SEKER
-0.6300506242418532,-0.7916322649307803,-0.7813520519962972,-0.6147487336403069,-0.5430654255095352,-0.29492988121163366,-0.6321099429068172,-0.7291730589915397,0.7111497564910847,0.45073148086576253,0.8703626154181655,0.4782045784895767,0.6613702057879296,0.7013005477542541,0.44728202080963625,0.4193781022589755,SEKER
-0.5830082103385269,-0.6758158011720439,-0.7970685751788992,-0.4486244779591143,-0.8124635404602067,-0.655052325855167,-0.5840796098647841,-0.659397615110148,0.9200371531109025,0.24524141839112146,0.3806116069515109,0.8143466247422438,0.3817555228997223,0.9028838734642021,0.7991990645935878,0.9893990546668724,SEKER
-0.5351731403767562,-0.6453076374982853,-0.6338011408393305,-0.5016207645559851,-0.4237301791633723,-0.15521087664754743,-0.5365923759949577,-0.5897918227751634,-0.8954440031216981,0.27585860380717314,0.679553605572784,0.3409021005856356,0.48183318291960325,0.46182487397374544,0.30603268748209655,0.3199487129160859,SEKER
0.3248931463422269,0.6504770822074539,0.0942937009342316,0.9117639997903458,-0.9434323546461459,-0.8569709844902006,0.33148376338098284,0.4921980602727579,1.0546455660197056,-0.8171105252789492,-1.3238795801162715,0.9651890009459414,-1.1624942148616109,0.0873833381104432,0.9599417462950127,0.5647226882641264,SEKER
-0.5158047619052036,-0.6124284946532053,-0.6817294238166218,-0.37406188610006835,-0.6975770015113424,-0.49317505919201143,-0.5173123553816186,-0.561977131345925,-0.8263431352336262,0.2790544759037701,0.6104171851209043,0.6506326580128307,0.2924823619271823,0.6742088969095893,0.626717863502189,0.1566744937189689,SEKER
-0.3047514705176794,-0.3392635240673941,-0.3585959194472169,-0.1683250607773166,-0.392240573522278,-0.12010331929380066,-0.3076081875132929,-0.27131468833101363,-0.7326647073223286,0.36290259698016974,0.5355980910358427,0.3098131227123032,-0.003691052431737647,0.17546103257230827,0.2742511062501996,0.4479542970673371,
-0.5520946240591982,-0.7269068810578296,-0.9274896258024771,-0.1452962022273258,-1.4319613441047712,-1.832869884695793,-0.5563136646857147,-0.6142643586622744,0.3967624323321361,0.7570262697164305,1.240353065404015,1.6313601083214206,-0.03745566678270423,1.5618272353988818,1.6907401367379276,0.5734087683163718,SEKER
-0.6076839380709677,-0.7580160057888733,-0.8350100930635632,-0.4553081339349924,-0.875596070557973,-0.7499179668196754,-0.6031899119868086,-0.6958293207911261,0.9691499341658298,-0.7123976793196182,0.8362839150837585,0.854201614301171,0.426487089944046,0.9744840766704411,0.8414999837895819,-0.2808110890865559,SEKER
-0.8009541631038278,-1.0109830508399806,-1.035611178300652,-0.8597949938397318,-0.6884444940747292,-0.48086366416978255,-0.7995881501360692,-0.9950394054703854,0.7193826897535126,-0.1079030930452081,0.6610423145707784,0.6439507649563447,1.0983962575919595,1.1350711352533136,0.6197218808587338,0.29696428863917085,SEKER
-0.6898789250009555,-0.9005658465802939,-0.9559347394820952,-0.5810320096650367,-0.9367628927360023,-0.8461993629134833,-0.6919526829443469,-0.8199335991097367,-0.5927143956932874,0.5027844356947911,1.1429361103893387,0.9564421551737811,0.6021341025563994,1.2015591988981438,0.9505730791427662,0.5556400907989842,SEKER
0.8246455595379303,0.893871005416334,0.9481138105965685,0.9639691515575574,0.21197997006843194,0.4391389954902809,0.812364136671784,1.020774844139069,-0.24627898630867323,0.7629651758122725,0.19062223336918976,-0.31217406277844095,-1.2024001096668955,-0.8790900051914666,-0.34599144436051155,0.3439205162095864,SEKER
-0.7142789462782851,-0.8643908079366638,-0.8085324763960399,-0.859752098109114,-0.20786104850966186,0.07215552841692047,-0.7171049633571713,-0.8576357652704739,-0.31416898761902673,0.6697039541248208,0.4480356249796343,0.11392822091339731,1.0910352432052575,0.5410848839258435,0.07570987562820175,0.5382345421783569,
-0.9059983225011455,-1.107582845790362,-1.110658729650973,-1.1204405392944383,-0.42080317990029803,-0.15191777833658263,-0.8991789608394793,-1.1696364239405703,0.03916263508349766,-1.322834180580869,0.014560660518250359,0.29136259606545345,1.6792923235777615,1.038217769262955,0.2554246363291759,-1.272161036450322,
-0.2871751840043487,-0.4346379218619038,-0.6385488639879247,0.274997366514517,-1.4017008441664678,-1.7591752577683457,-0.29491324436296046,-0.24804904421391735,0.7291297421100854,1.033885292714902,1.543786284932882,1.5903843266545217,-0.5463465954151322,1.1256921573137266,1.6448052519209302,0.6703073081323493,SEKER
-0.5150121058467593,-0.7337756781422722,-1.012813548157586,0.11551036709724201,-1.8551097219517694,-3.16926928239509,-0.5220305294401646,-0.5608432159782722,0.8645405136123403,1.181275174188264,1.7738616136185206,2.3057305914523747,-0.37217853238891546,2.1339129598478905,2.465254681651962,0.9744875130725319,
-0.4003182205205541,-0.5161996053553676,-0.5382533190220621,-0.2167704966460136,-0.6480711757312676,-0.4273633947930682,-0.40760632259585805,-0.40024428942753637,-0.28727662387025843,1.0871583528493995,1.057900036961677,0.6046792241017293,0.05833783315152472,0.4920607763369494,0.5786735841176923,0.5807296034550314,SEKER
-0.5084640775378714,-0.7273200417847132,-0.9502723022652383,0.03549398979423322,-1.6685429887878958,-2.496715613203216,-0.5153096771841063,-0.5514892011471756,0.37255741052313834,1.1446558959650865,1.7913037159425407,2.001321147227829,-0.2751644107974604,1.8280752613663733,2.1113149816018906,0.9181055922499725,
0.7868737751877137,1.0720794339427802,0.8157746649774905,1.0428845900364878,-0.066545936004273,0.2056656816528069,0.7854128402510248,0.9826724571407037,0.6317842145159357,-0.1036672192622936,-1.03134048043665,-0.03809679438904147,-1.2677348825603458,-0.7304346332903837,-0.07634528999695786,0.33376488091391304,SEKER
